order_id,customer_id,product_id,quantity,unit_price,payment_mode,order_date
OFF02073,831,146,2,499,Debit Card,2026-01-05
OFF02074,1041,101,4,4999,UPI,2026-01-10
OFF02075,1056,113,1,2499,Debit Card,2026-01-08
OFF02076,1091,198,4,2499,UPI,2026-01-29
OFF02077,419,134,3,4999,Credit Card,2026-01-19
OFF02078,243,224,3,4999,Wallet,2026-01-25
OFF02079,527,103,3,999,Net Banking,2026-01-07
OFF02080,405,155,3,499,Net Banking,2026-01-30
OFF02081,902,237,2,2499,Cash,2026-01-04
OFF02082,421,71,4,9999,Net Banking,2026-01-30
OFF02083,538,184,4,1499,Cash,2026-01-14
OFF02084,1035,211,4,499,Net Banking,2026-01-01
OFF02085,730,216,1,999,Debit Card,2026-01-26
OFF02086,736,125,3,999,Net Banking,2026-01-29
OFF02087,874,290,3,499,Cash,2026-01-05
OFF02088,927,207,1,2499,Net Banking,2026-01-15
OFF02089,377,28,1,499,Wallet,2026-01-04
OFF02090,680,171,1,1499,Cash,2026-01-23
OFF02091,859,170,1,499,Net Banking,2026-01-22
OFF02092,310,262,1,9999,Net Banking,2026-01-05
OFF02093,329,288,4,999,Wallet,2026-01-21
OFF02094,419,80,3,9999,Wallet,2026-01-30
OFF02095,805,4,4,4999,Credit Card,2026-01-04
OFF02096,719,35,1,999,UPI,2026-01-17
OFF02097,207,50,2,999,Cash,2026-01-01
OFF02098,157,259,4,2499,UPI,2026-01-10
OFF02099,940,208,4,999,Credit Card,2026-01-27
OFF02100,798,280,3,4999,Cash,2026-01-28
OFF02101,752,64,4,999,UPI,2026-01-06
OFF02102,624,73,2,999,Wallet,2026-01-23
OFF02103,592,280,2,2499,Debit Card,2026-01-10
OFF02104,784,52,4,1499,Debit Card,2026-01-13
OFF02105,527,198,1,2499,Cash,2026-01-05
OFF02106,224,15,3,2499,Net Banking,2026-01-13
OFF02107,761,6,3,499,Wallet,2026-01-29
OFF02108,1086,228,1,1499,Credit Card,2026-01-15
OFF02109,263,235,3,499,Debit Card,2026-01-17
OFF02110,1025,258,2,1499,Wallet,2026-01-17
OFF02111,772,200,1,999,Credit Card,2026-01-12
OFF02112,833,289,3,2499,Credit Card,2026-01-09
OFF02113,1039,156,4,499,Wallet,2026-01-16
OFF02114,775,193,4,4999,Credit Card,2026-01-19
OFF02115,815,260,3,999,Debit Card,2026-01-19
OFF02116,733,298,3,4999,Cash,2026-01-03
OFF02117,263,24,1,9999,Credit Card,2026-01-04
OFF02118,588,55,4,9999,Debit Card,2026-01-25
OFF02119,1022,119,2,499,Credit Card,2026-01-24
OFF02120,164,197,4,499,Net Banking,2026-01-09
OFF02121,175,59,1,9999,Cash,2026-01-25
OFF02122,429,192,1,999,UPI,2026-01-23
OFF02123,753,231,4,999,Net Banking,2026-01-18
OFF02124,603,103,2,1499,Cash,2026-01-22
OFF02125,860,147,2,999,Credit Card,2026-01-14
OFF02126,697,271,2,499,UPI,2026-01-21
OFF02127,930,50,2,499,Credit Card,2026-01-29
OFF02128,682,3,3,2499,Net Banking,2026-01-28
OFF02129,799,37,3,999,Wallet,2026-01-30
OFF02130,953,271,4,999,Credit Card,2026-01-19
OFF02131,734,243,3,1499,Net Banking,2026-01-28
OFF02132,538,71,1,2499,Wallet,2026-01-13
OFF02133,902,37,1,999,Net Banking,2026-01-10
OFF02134,337,52,1,2499,UPI,2026-01-20
OFF02135,330,277,3,499,Debit Card,2026-01-30
OFF02136,467,129,4,9999,UPI,2026-01-28
OFF02137,648,81,3,499,Net Banking,2026-01-08
OFF02138,734,266,3,2499,UPI,2026-01-18
OFF02139,769,57,4,1499,UPI,2026-01-02
OFF02140,306,174,4,1499,Debit Card,2026-01-29
OFF02141,661,31,2,999,Wallet,2026-01-11
OFF02142,175,32,2,2499,Net Banking,2026-01-29
OFF02143,1073,19,3,499,Cash,2026-01-20
OFF02144,378,42,4,999,Wallet,2026-01-02
OFF02145,620,54,1,2499,Credit Card,2026-01-21
OFF02146,411,180,4,2499,Credit Card,2026-01-01
OFF02147,648,29,1,999,Net Banking,2026-01-28
OFF02148,594,195,1,4999,UPI,2026-01-13
OFF02149,819,194,2,2499,Cash,2026-01-18
OFF02150,221,71,1,2499,Net Banking,2026-01-29
OFF02151,452,189,3,999,Cash,2026-01-30
OFF02152,195,30,2,999,Net Banking,2026-01-01
OFF02153,871,117,4,9999,Net Banking,2026-01-19
OFF02154,356,24,1,9999,UPI,2026-01-03
OFF02155,285,30,2,2499,Debit Card,2026-01-02
OFF02156,771,161,3,4999,Credit Card,2026-01-10
OFF02157,774,67,4,2499,UPI,2026-01-22
OFF02158,1061,40,1,1499,Net Banking,2026-01-07
OFF02159,555,254,3,999,Wallet,2026-01-10
OFF02160,351,188,3,9999,Net Banking,2026-01-29
OFF02161,655,137,3,9999,Net Banking,2026-01-04
OFF02162,823,28,3,2499,Net Banking,2026-01-16
OFF02163,1034,144,1,999,Credit Card,2026-01-27
OFF02164,860,267,2,1499,Net Banking,2026-01-07
OFF02165,936,63,3,9999,Credit Card,2026-01-02
OFF02166,883,121,4,9999,Cash,2026-01-04
OFF02167,377,11,4,499,Debit Card,2026-01-19
OFF02168,162,197,3,499,Debit Card,2026-01-28
OFF02169,984,197,4,499,Cash,2026-01-13
OFF02170,311,228,1,999,Cash,2026-01-06
OFF02171,413,221,1,9999,UPI,2026-01-18
OFF02172,873,179,1,4999,Debit Card,2026-01-30
OFF02173,450,135,2,499,Wallet,2026-01-27
OFF02174,1051,223,4,9999,Wallet,2026-01-25
OFF02175,498,30,1,4999,Wallet,2026-01-30
OFF02176,687,148,4,2499,Wallet,2026-01-19
OFF02177,1084,266,3,999,Cash,2026-01-15
OFF02178,388,122,2,499,Wallet,2026-01-09
OFF02179,403,44,2,4999,Debit Card,2026-01-19
OFF02180,381,203,1,4999,Debit Card,2026-01-09
OFF02181,415,129,1,499,Net Banking,2026-01-22
OFF02182,555,165,3,999,Cash,2026-01-01
OFF02183,138,226,1,2499,Debit Card,2026-01-16
OFF02184,160,285,2,2499,Net Banking,2026-01-03
OFF02185,552,142,3,499,Credit Card,2026-01-09
OFF02186,231,142,3,2499,Credit Card,2026-01-21
OFF02187,772,90,2,4999,UPI,2026-01-08
OFF02188,801,59,1,999,Net Banking,2026-01-28
OFF02189,667,226,3,499,Wallet,2026-01-08
OFF02190,117,32,3,1499,Wallet,2026-01-28
OFF02191,341,181,1,4999,Debit Card,2026-01-04
OFF02192,624,40,4,499,UPI,2026-01-08
OFF02193,481,105,3,4999,Wallet,2026-01-14
OFF02194,247,37,4,1499,UPI,2026-01-11
OFF02195,1019,185,3,2499,Wallet,2026-01-12
OFF02196,132,241,3,4999,Credit Card,2026-01-12
OFF02197,1034,23,3,999,Net Banking,2026-01-01
OFF02198,624,55,2,1499,Wallet,2026-01-25
OFF02199,488,261,3,999,Net Banking,2026-01-02
OFF02200,181,77,4,9999,UPI,2026-01-30
OFF02201,851,115,4,4999,UPI,2026-01-28
OFF02202,584,271,1,4999,Wallet,2026-01-17
OFF02203,376,267,4,1499,Credit Card,2026-01-27
OFF02204,437,295,3,999,Credit Card,2026-01-26
OFF02205,423,186,2,2499,Wallet,2026-01-04
OFF02206,1081,124,4,9999,Cash,2026-01-12
OFF02207,618,41,3,4999,UPI,2026-01-30
OFF02208,336,186,4,4999,Cash,2026-01-26
OFF02209,948,215,2,4999,Credit Card,2026-01-30
OFF02210,791,276,2,2499,Net Banking,2026-01-22
OFF02211,450,71,3,1499,Debit Card,2026-01-04
OFF02212,618,42,4,2499,Credit Card,2026-01-19
OFF02213,998,254,2,999,Cash,2026-01-01
OFF02214,370,86,1,2499,Net Banking,2026-01-23
OFF02215,991,241,1,999,UPI,2026-01-27
OFF02216,271,221,1,9999,UPI,2026-01-05
OFF02217,463,264,4,2499,Credit Card,2026-01-13
OFF02218,401,286,2,9999,UPI,2026-01-11
OFF02219,147,173,1,9999,UPI,2026-01-24
OFF02220,746,182,4,2499,Cash,2026-01-24
OFF02221,817,224,3,2499,Credit Card,2026-01-24
OFF02222,1018,94,1,999,UPI,2026-01-19
OFF02223,429,190,4,2499,Cash,2026-01-06
OFF02224,338,261,3,499,Debit Card,2026-01-16
OFF02225,631,175,1,4999,Net Banking,2026-01-19
OFF02226,431,261,4,1499,Cash,2026-01-11
OFF02227,934,92,2,499,Wallet,2026-01-29
OFF02228,385,108,4,4999,Net Banking,2026-01-29
OFF02229,392,161,1,1499,Credit Card,2026-01-04
OFF02230,550,148,3,2499,Credit Card,2026-01-29
OFF02231,721,87,3,1499,UPI,2026-01-30
OFF02232,199,119,3,999,Credit Card,2026-01-18
OFF02233,713,261,2,499,UPI,2026-01-29
OFF02234,601,277,2,499,UPI,2026-01-12
OFF02235,537,105,3,4999,Wallet,2026-01-15
OFF02236,403,267,2,2499,UPI,2026-01-23
OFF02237,606,62,4,2499,Debit Card,2026-01-03
OFF02238,785,71,3,9999,UPI,2026-01-12
OFF02239,177,41,2,9999,Debit Card,2026-01-06
OFF02240,565,260,3,1499,Wallet,2026-01-24
OFF02241,805,263,1,9999,Debit Card,2026-01-29
OFF02242,1055,20,4,499,Wallet,2026-01-26
OFF02243,962,267,3,999,Net Banking,2026-01-22
OFF02244,241,19,1,999,Net Banking,2026-01-13
OFF02245,582,113,2,1499,Credit Card,2026-01-16
OFF02246,235,96,4,1499,Credit Card,2026-01-21
OFF02247,545,46,2,499,UPI,2026-01-16
OFF02248,283,286,2,9999,UPI,2026-01-14
OFF02249,698,135,4,9999,Credit Card,2026-01-21
OFF02250,773,179,4,4999,Credit Card,2026-01-29
OFF02251,785,154,2,1499,Cash,2026-01-16
OFF02252,593,201,3,4999,Debit Card,2026-01-04
OFF02253,530,113,1,1499,Cash,2026-01-11
OFF02254,281,127,4,499,Cash,2026-01-11
OFF02255,508,59,3,9999,Wallet,2026-01-05
OFF02256,522,248,4,4999,Wallet,2026-01-08
OFF02257,620,15,3,1499,Credit Card,2026-01-29
OFF02258,891,210,1,4999,Debit Card,2026-01-09
OFF02259,929,163,4,2499,Cash,2026-01-14
OFF02260,375,205,3,499,Cash,2026-01-24
OFF02261,939,113,3,9999,UPI,2026-01-10
OFF02262,687,230,4,999,Credit Card,2026-01-18
OFF02263,726,106,1,4999,Debit Card,2026-01-05
OFF02264,122,277,1,9999,Cash,2026-01-03
OFF02265,165,171,3,4999,Wallet,2026-01-02
OFF02266,649,266,2,1499,Credit Card,2026-01-06
OFF02267,335,275,4,9999,Debit Card,2026-01-26
OFF02268,524,83,3,1499,Credit Card,2026-01-18
OFF02269,966,128,1,499,UPI,2026-01-25
OFF02270,508,270,1,4999,Cash,2026-01-02
OFF02271,125,81,3,1499,Credit Card,2026-01-21
OFF02272,868,127,1,1499,UPI,2026-01-27
OFF02273,938,194,4,999,Wallet,2026-01-29
OFF02274,176,139,1,499,Net Banking,2026-01-24
OFF02275,861,213,1,499,Net Banking,2026-01-20
OFF02276,703,78,1,9999,Cash,2026-01-07
OFF02277,625,160,3,2499,Wallet,2026-01-01
OFF02278,308,155,3,2499,UPI,2026-01-09
OFF02279,399,296,4,2499,Cash,2026-01-03
OFF02280,386,114,4,4999,Cash,2026-01-10
OFF02281,118,274,2,2499,Cash,2026-01-24
OFF02282,832,202,3,4999,UPI,2026-01-15
OFF02283,890,115,1,2499,Credit Card,2026-01-15
OFF02284,212,190,4,4999,Wallet,2026-01-10
OFF02285,1100,171,2,9999,UPI,2026-01-04
OFF02286,986,288,2,999,Cash,2026-01-19
OFF02287,513,128,1,999,Net Banking,2026-01-27
OFF02288,886,243,2,499,Cash,2026-01-09
OFF02289,446,211,3,9999,Credit Card,2026-01-02
OFF02290,375,165,4,499,Wallet,2026-01-07
OFF02291,612,288,4,4999,Debit Card,2026-01-21
OFF02292,826,121,3,2499,Cash,2026-01-17
OFF02293,536,285,1,499,Wallet,2026-01-03
OFF02294,266,193,2,499,Net Banking,2026-01-24
OFF02295,549,63,2,999,UPI,2026-01-02
OFF02296,742,218,4,999,Net Banking,2026-01-16
OFF02297,110,72,4,2499,Debit Card,2026-01-04
OFF02298,1045,223,3,9999,Wallet,2026-01-09
OFF02299,1011,268,3,4999,Debit Card,2026-01-19
OFF02300,636,85,2,1499,Wallet,2026-01-07
OFF02301,574,191,3,2499,Credit Card,2026-01-30
OFF02302,637,170,2,999,Wallet,2026-01-27
OFF02303,527,243,1,1499,Credit Card,2026-01-05
OFF02304,420,241,1,499,Wallet,2026-01-07
OFF02305,570,103,1,4999,Debit Card,2026-01-04
OFF02306,261,32,4,4999,UPI,2026-01-12
OFF02307,744,287,2,1499,UPI,2026-01-30
OFF02308,941,99,3,1499,Cash,2026-01-19
OFF02309,886,157,3,4999,Cash,2026-01-30
OFF02310,707,131,2,499,Credit Card,2026-01-04
OFF02311,370,111,3,999,Net Banking,2026-01-04
OFF02312,690,65,4,1499,Net Banking,2026-01-20
OFF02313,273,142,4,999,UPI,2026-01-26
OFF02314,1052,119,2,499,Net Banking,2026-01-05
OFF02315,996,74,2,2499,UPI,2026-01-11
OFF02316,624,40,1,999,Cash,2026-01-14
OFF02317,613,242,3,1499,UPI,2026-01-08
OFF02318,893,287,4,2499,Cash,2026-01-23
OFF02319,959,243,3,1499,Net Banking,2026-01-11
OFF02320,963,272,1,4999,Credit Card,2026-01-06
OFF02321,674,143,2,2499,Cash,2026-01-16
OFF02322,1022,129,1,4999,Cash,2026-01-21
OFF02323,987,179,2,499,Debit Card,2026-01-28
OFF02324,535,239,3,9999,Credit Card,2026-01-20
OFF02325,484,287,2,2499,Credit Card,2026-01-30
OFF02326,470,6,2,2499,Net Banking,2026-01-07
OFF02327,197,3,3,1499,Debit Card,2026-01-30
OFF02328,380,130,1,4999,UPI,2026-01-21
OFF02329,145,141,4,2499,Wallet,2026-01-23
OFF02330,159,130,3,9999,Net Banking,2026-01-27
OFF02331,748,16,4,4999,Cash,2026-01-16
OFF02332,996,89,4,9999,Wallet,2026-01-25
OFF02333,479,280,1,499,UPI,2026-01-20
OFF02334,185,79,2,999,Cash,2026-01-27
OFF02335,753,62,1,2499,Wallet,2026-01-02
OFF02336,385,161,1,4999,Credit Card,2026-01-21
OFF02337,969,9,3,9999,Debit Card,2026-01-29
OFF02338,115,87,3,4999,Wallet,2026-01-13
OFF02339,298,214,1,499,Net Banking,2026-01-05
OFF02340,555,137,1,999,UPI,2026-01-09
OFF02341,751,102,4,999,Wallet,2026-01-27
OFF02342,675,2,3,1499,Debit Card,2026-01-04
OFF02343,957,175,4,4999,Wallet,2026-01-03
OFF02344,220,290,4,499,UPI,2026-01-06
OFF02345,706,45,2,1499,Wallet,2026-01-01
OFF02346,754,87,1,999,Debit Card,2026-01-15
OFF02347,958,42,2,1499,Wallet,2026-01-21
OFF02348,155,98,2,1499,Cash,2026-01-23
OFF02349,244,147,2,1499,Net Banking,2026-01-11
OFF02350,380,212,2,999,Credit Card,2026-01-06
OFF02351,551,152,3,9999,Debit Card,2026-01-03
OFF02352,473,251,3,4999,Debit Card,2026-01-25
OFF02353,804,268,4,9999,Credit Card,2026-01-02
OFF02354,651,300,4,999,Net Banking,2026-01-07
OFF02355,931,223,3,9999,Wallet,2026-01-26
OFF02356,817,148,2,1499,Net Banking,2026-01-18
OFF02357,892,138,1,4999,Credit Card,2026-01-09
OFF02358,133,112,4,1499,UPI,2026-01-17
OFF02359,579,96,4,999,Net Banking,2026-01-11
OFF02360,703,191,4,9999,UPI,2026-01-11
OFF02361,263,54,3,499,Cash,2026-01-16
OFF02362,1025,172,3,9999,UPI,2026-01-06
OFF02363,579,184,3,999,Net Banking,2026-01-06
OFF02364,568,12,4,4999,Net Banking,2026-01-19
OFF02365,955,223,4,2499,Credit Card,2026-01-09
OFF02366,795,192,3,2499,Cash,2026-01-10
OFF02367,211,21,2,4999,Cash,2026-01-14
OFF02368,130,138,4,4999,Credit Card,2026-01-17
OFF02369,1089,86,3,4999,Wallet,2026-01-17
OFF02370,780,102,2,999,Debit Card,2026-01-26
OFF02371,912,28,1,1499,Credit Card,2026-01-26
OFF02372,270,178,4,2499,Cash,2026-01-01
OFF02373,409,76,2,999,Debit Card,2026-01-03
OFF02374,548,95,2,999,UPI,2026-01-24
OFF02375,669,126,2,9999,Debit Card,2026-01-01
OFF02376,203,245,2,1499,Cash,2026-01-18
OFF02377,785,202,2,2499,Cash,2026-01-27
OFF02378,497,238,2,499,Credit Card,2026-01-11
OFF02379,1020,69,4,1499,Debit Card,2026-01-27
OFF02380,174,218,4,4999,Debit Card,2026-01-16
OFF02381,283,14,2,4999,Credit Card,2026-01-12
OFF02382,943,186,3,4999,UPI,2026-01-20
OFF02383,336,204,1,9999,Credit Card,2026-01-16
OFF02384,410,97,1,999,Cash,2026-01-03
OFF02385,285,174,4,9999,Cash,2026-01-05
OFF02386,792,146,3,2499,Cash,2026-01-02
OFF02387,268,134,4,999,Cash,2026-01-22
OFF02388,926,265,1,2499,UPI,2026-01-12
OFF02389,265,52,4,499,Debit Card,2026-01-05
OFF02390,566,295,4,9999,UPI,2026-01-16
OFF02391,411,206,4,499,Cash,2026-01-09
OFF02392,482,60,4,4999,Cash,2026-01-23
OFF02393,905,172,3,499,Credit Card,2026-01-14
OFF02394,182,273,4,9999,Credit Card,2026-01-01
OFF02395,628,173,3,999,Net Banking,2026-01-24
OFF02396,576,233,4,499,Debit Card,2026-01-02
OFF02397,476,63,4,2499,UPI,2026-01-29
OFF02398,446,190,3,2499,Wallet,2026-01-10
OFF02399,401,13,3,999,Debit Card,2026-01-14
OFF02400,405,9,4,1499,Wallet,2026-01-02
OFF02401,138,58,3,9999,Net Banking,2026-01-24
OFF02402,187,203,2,999,Net Banking,2026-01-04
OFF02403,606,65,2,9999,Cash,2026-01-29
OFF02404,806,141,3,2499,Net Banking,2026-01-08
OFF02405,179,269,4,499,Debit Card,2026-01-12
OFF02406,842,20,2,4999,Wallet,2026-01-26
OFF02407,843,52,4,4999,UPI,2026-01-11
OFF02408,123,155,4,2499,Credit Card,2026-01-24
OFF02409,1089,132,1,2499,UPI,2026-01-26
OFF02410,731,99,3,1499,Net Banking,2026-01-18
OFF02411,688,125,1,1499,Cash,2026-01-07
OFF02412,806,224,3,9999,Credit Card,2026-01-09
OFF02413,509,257,1,4999,Credit Card,2026-01-22
OFF02414,517,146,3,499,Credit Card,2026-01-01
OFF02415,374,213,2,1499,Cash,2026-01-20
OFF02416,331,163,1,999,UPI,2026-01-23
OFF02417,727,167,2,499,Debit Card,2026-01-24
OFF02418,710,236,4,9999,Debit Card,2026-01-18
OFF02419,113,200,4,4999,Debit Card,2026-01-11
OFF02420,256,164,3,2499,Cash,2026-01-28
OFF02421,815,256,2,4999,Credit Card,2026-01-22
OFF02422,134,200,3,2499,Wallet,2026-01-28
OFF02423,599,293,1,9999,Net Banking,2026-01-12
OFF02424,643,43,2,9999,Debit Card,2026-01-10
OFF02425,791,150,3,2499,Cash,2026-01-01
OFF02426,461,80,2,4999,Net Banking,2026-01-14
OFF02427,670,213,1,1499,Wallet,2026-01-16
OFF02428,235,121,4,4999,Cash,2026-01-20
OFF02429,324,64,1,2499,Credit Card,2026-01-04
OFF02430,986,293,3,999,Credit Card,2026-01-25
OFF02431,870,206,4,1499,Credit Card,2026-01-14
OFF02432,746,143,3,1499,UPI,2026-01-22
OFF02433,980,163,4,999,Cash,2026-01-16
OFF02434,261,238,3,2499,Credit Card,2026-01-13
OFF02435,950,148,1,4999,Debit Card,2026-01-25
OFF02436,1030,238,2,9999,UPI,2026-01-13
OFF02437,521,298,4,2499,Credit Card,2026-01-21
OFF02438,725,15,2,999,Net Banking,2026-01-17
OFF02439,433,42,4,499,Net Banking,2026-01-08
OFF02440,194,86,4,9999,Debit Card,2026-01-01
OFF02441,569,200,2,999,Debit Card,2026-01-24
OFF02442,1060,123,2,2499,Wallet,2026-01-30
OFF02443,401,103,3,999,UPI,2026-01-29
OFF02444,573,16,2,4999,Cash,2026-01-08
OFF02445,1097,228,2,999,Cash,2026-01-17
OFF02446,351,57,3,999,Cash,2026-01-24
OFF02447,134,36,1,9999,Wallet,2026-01-22
OFF02448,173,209,4,2499,Cash,2026-01-09
OFF02449,896,276,1,9999,Net Banking,2026-01-21
OFF02450,593,274,1,2499,Wallet,2026-01-02
OFF02451,888,150,4,9999,UPI,2026-01-12
OFF02452,907,205,4,2499,UPI,2026-01-04
OFF02453,872,75,3,4999,UPI,2026-01-24
OFF02454,773,87,3,2499,Debit Card,2026-01-05
OFF02455,371,125,4,999,UPI,2026-01-11
OFF02456,604,38,4,9999,Credit Card,2026-01-25
OFF02457,806,134,3,1499,Cash,2026-01-11
OFF02458,382,231,3,4999,Net Banking,2026-01-02
OFF02459,396,72,2,4999,UPI,2026-01-08
OFF02460,399,190,3,9999,Debit Card,2026-01-23
OFF02461,831,82,3,2499,Cash,2026-01-22
OFF02462,925,151,2,9999,Wallet,2026-01-05
OFF02463,364,76,3,2499,Wallet,2026-01-08
OFF02464,411,15,2,4999,Credit Card,2026-01-19
OFF02465,839,7,3,1499,Net Banking,2026-01-24
OFF02466,734,265,4,2499,Credit Card,2026-01-12
OFF02467,484,80,3,4999,Cash,2026-01-28
OFF02468,594,249,2,4999,Credit Card,2026-01-16
OFF02469,1070,195,1,9999,UPI,2026-01-11
OFF02470,330,116,3,999,Credit Card,2026-01-09
OFF02471,611,62,2,1499,Cash,2026-01-19
OFF02472,308,7,2,9999,Debit Card,2026-01-22
OFF02473,202,17,4,9999,Debit Card,2026-01-17
OFF02474,1085,35,3,4999,Net Banking,2026-01-28
OFF02475,558,276,1,499,Net Banking,2026-01-17
OFF02476,917,127,2,1499,Wallet,2026-01-06
OFF02477,835,126,2,9999,Cash,2026-01-06
OFF02478,385,21,3,4999,UPI,2026-01-24
OFF02479,636,98,1,999,Debit Card,2026-01-02
OFF02480,700,107,2,999,Net Banking,2026-01-16
OFF02481,1003,238,1,4999,UPI,2026-01-11
OFF02482,220,38,2,2499,Cash,2026-01-03
OFF02483,656,244,2,499,Net Banking,2026-01-07
OFF02484,110,250,3,4999,Net Banking,2026-01-14
OFF02485,300,58,4,9999,Net Banking,2026-01-26
OFF02486,873,234,1,1499,Cash,2026-01-20
OFF02487,281,139,4,9999,Debit Card,2026-01-17
OFF02488,407,248,3,9999,Debit Card,2026-01-28
OFF02489,382,273,2,1499,Wallet,2026-01-18
OFF02490,551,258,3,9999,UPI,2026-01-25
OFF02491,427,94,4,499,Net Banking,2026-01-16
OFF02492,168,254,2,999,Cash,2026-01-22
OFF02493,451,156,1,2499,Wallet,2026-01-22
OFF02494,898,276,2,999,UPI,2026-01-25
OFF02495,614,119,2,1499,Debit Card,2026-01-11
OFF02496,802,272,4,499,Debit Card,2026-01-30
OFF02497,261,108,2,1499,Credit Card,2026-01-25
OFF02498,725,203,2,999,Wallet,2026-01-06
OFF02499,710,167,4,9999,Cash,2026-01-25
OFF02500,584,138,2,1499,Debit Card,2026-01-12
OFF02501,845,75,3,1499,Debit Card,2026-01-27
OFF02502,536,162,4,1499,Net Banking,2026-01-13
OFF02503,157,214,1,2499,Cash,2026-01-12
OFF02504,120,72,4,1499,Wallet,2026-01-07
OFF02505,953,107,3,1499,Debit Card,2026-01-01
OFF02506,434,165,4,2499,Net Banking,2026-01-18
OFF02507,616,103,2,4999,Cash,2026-01-28
OFF02508,349,141,1,499,Credit Card,2026-01-11
OFF02509,900,246,4,499,Wallet,2026-01-13
OFF02510,722,250,2,1499,Net Banking,2026-01-13
OFF02511,755,31,1,499,Debit Card,2026-01-09
OFF02512,1046,276,3,2499,Debit Card,2026-01-04
OFF02513,176,242,2,9999,Debit Card,2026-01-25
OFF02514,704,212,2,999,Debit Card,2026-01-19
OFF02515,352,103,1,2499,Debit Card,2026-01-19
OFF02516,644,280,3,4999,Debit Card,2026-01-23
OFF02517,992,12,2,499,Wallet,2026-01-23
OFF02518,866,161,3,2499,Credit Card,2026-01-06
OFF02519,572,165,4,999,Debit Card,2026-01-11
OFF02520,719,102,3,1499,Wallet,2026-01-30
OFF02521,758,12,2,499,Cash,2026-01-14
OFF02522,952,203,4,499,Net Banking,2026-01-02
OFF02523,680,263,3,499,Cash,2026-01-02
OFF02524,604,259,3,4999,Debit Card,2026-01-19
OFF02525,178,171,1,9999,Net Banking,2026-01-03
OFF02526,263,286,1,4999,Net Banking,2026-01-28
OFF02527,766,45,4,4999,Credit Card,2026-01-25
OFF02528,577,38,4,1499,Cash,2026-01-29
OFF02529,287,78,3,499,Wallet,2026-01-19
OFF02530,900,174,4,4999,Wallet,2026-01-24
OFF02531,689,222,1,2499,Debit Card,2026-01-01
OFF02532,331,200,1,499,Debit Card,2026-01-14
OFF02533,699,78,3,999,Wallet,2026-01-25
OFF02534,782,168,4,9999,Credit Card,2026-01-25
OFF02535,989,295,3,9999,Net Banking,2026-01-05
OFF02536,416,97,2,999,Credit Card,2026-01-04
OFF02537,654,14,1,999,Debit Card,2026-01-03
OFF02538,774,168,3,999,Credit Card,2026-01-07
OFF02539,378,156,2,2499,Credit Card,2026-01-30
OFF02540,241,112,3,499,Cash,2026-01-04
OFF02541,989,193,1,2499,Wallet,2026-01-28
OFF02542,558,107,4,499,Cash,2026-01-13
OFF02543,705,102,2,2499,UPI,2026-01-03
OFF02544,875,90,1,999,Credit Card,2026-01-04
OFF02545,425,251,3,9999,Cash,2026-01-07
OFF02546,469,108,1,4999,Cash,2026-01-09
OFF02547,117,261,1,2499,UPI,2026-01-13
OFF02548,464,216,4,499,Debit Card,2026-01-10
OFF02549,408,34,4,9999,Credit Card,2026-01-23
OFF02550,117,44,4,2499,Debit Card,2026-01-24
OFF02551,968,166,1,999,Credit Card,2026-01-06
OFF02552,632,290,1,999,Credit Card,2026-01-05
OFF02553,711,241,1,499,Credit Card,2026-01-28
OFF02554,525,151,3,4999,Credit Card,2026-01-14
OFF02555,1089,89,2,4999,Credit Card,2026-01-24
OFF02556,906,93,3,499,Credit Card,2026-01-01
OFF02557,514,255,2,1499,Wallet,2026-01-12
OFF02558,903,136,3,499,UPI,2026-01-11
OFF02559,853,15,4,499,Credit Card,2026-01-30
OFF02560,487,209,1,4999,Net Banking,2026-01-24
OFF02561,203,269,2,999,UPI,2026-01-12
OFF02562,168,115,1,2499,UPI,2026-01-16
OFF02563,551,238,4,4999,Credit Card,2026-01-28
OFF02564,581,1,3,2499,Debit Card,2026-01-05
OFF02565,785,166,3,4999,Wallet,2026-01-04
OFF02566,952,245,4,9999,Net Banking,2026-01-07
OFF02567,233,65,2,4999,Credit Card,2026-01-08
OFF02568,514,43,1,9999,Debit Card,2026-01-29
OFF02569,357,54,2,999,Credit Card,2026-01-24
OFF02570,1098,155,3,9999,Cash,2026-01-22
OFF02571,436,267,3,999,Cash,2026-01-12
OFF02572,1028,75,1,9999,Cash,2026-01-21
OFF02573,115,25,2,999,Credit Card,2026-01-21
OFF02574,507,18,2,999,Debit Card,2026-01-01
OFF02575,979,293,4,2499,Debit Card,2026-01-07
OFF02576,320,296,4,2499,Cash,2026-01-20
OFF02577,863,135,4,499,Debit Card,2026-01-21
OFF02578,1014,264,3,1499,Credit Card,2026-01-09
OFF02579,568,175,4,4999,Wallet,2026-01-04
OFF02580,901,176,3,499,Debit Card,2026-01-14
OFF02581,333,14,2,499,Cash,2026-01-27
OFF02582,830,57,1,4999,Debit Card,2026-01-05
OFF02583,547,178,3,2499,Net Banking,2026-01-03
OFF02584,940,259,2,2499,Net Banking,2026-01-07
OFF02585,304,73,2,499,Wallet,2026-01-24
OFF02586,981,182,2,4999,Net Banking,2026-01-17
OFF02587,336,25,3,4999,Wallet,2026-01-17
OFF02588,203,86,3,999,Wallet,2026-01-06
OFF02589,1065,116,2,4999,Net Banking,2026-01-14
OFF02590,1083,104,3,499,Cash,2026-01-10
